codigo_usina;nome_usina;posto;submercado;empresa;codigo_usina_jusante;desvio;volume_minimo;volume_maximo;volume_vertedouro;volume_desvio;cota_minima;cota_maxima;a0_volume_cota;a1_volume_cota;a2_volume_cota;a3_volume_cota;a4_volume_cota;a0_cota_area;a1_cota_area;a2_cota_area;a3_cota_area;a4_cota_area;evaporacao_JAN;evaporacao_FEV;evaporacao_MAR;evaporacao_ABR;evaporacao_MAI;evaporacao_JUN;evaporacao_JUL;evaporacao_AGO;evaporacao_SET;evaporacao_OUT;evaporacao_NOV;evaporacao_DEZ;numero_conjuntos_maquinas;maquinas_conjunto_1;maquinas_conjunto_2;maquinas_conjunto_3;maquinas_conjunto_4;maquinas_conjunto_5;potencia_nominal_conjunto_1;potencia_nominal_conjunto_2;potencia_nominal_conjunto_3;potencia_nominal_conjunto_4;potencia_nominal_conjunto_5;queda_nominal_conjunto_1;queda_nominal_conjunto_2;queda_nominal_conjunto_3;queda_nominal_conjunto_4;queda_nominal_conjunto_5;vazao_nominal_conjunto_1;vazao_nominal_conjunto_2;vazao_nominal_conjunto_3;vazao_nominal_conjunto_4;vazao_nominal_conjunto_5;produtibilidade_especifica;perdas;numero_polinomios_jusante;a0_jusante_1;a1_jusante_1;a2_jusante_1;a3_jusante_1;a4_jusante_1;a0_jusante_2;a1_jusante_2;a2_jusante_2;a3_jusante_2;a4_jusante_2;a0_jusante_3;a1_jusante_3;a2_jusante_3;a3_jusante_3;a4_jusante_3;a0_jusante_4;a1_jusante_4;a2_jusante_4;a3_jusante_4;a4_jusante_4;a0_jusante_5;a1_jusante_5;a2_jusante_5;a3_jusante_5;a4_jusante_5;a0_jusante_6;a1_jusante_6;a2_jusante_6;a3_jusante_6;a4_jusante_6;referencia_jusante_1;referencia_jusante_2;referencia_jusante_3;referencia_jusante_4;referencia_jusante_5;referencia_jusante_6;canal_fuga_medio;influencia_vertimento_canal_fuga;fator_carga_maximo;fator_carga_minimo;vazao_minima_historica;numero_unidades_base;tipo_turbina;representacao_conjunto;teif;ip;tipo_perda;data;observacao;volume_referencia;tipo_regulacao
278;BALBINA;269;4;37;0;0;9711.900390625;20006.220703125;9735.4501953125;9711.900390625;46.0;51.0;36.95246887207031;0.0013392820255830884;-5.455607166027221e-08;1.4460670074573079e-12;-1.5541420073226006e-17;148356.09375;-11635.1201171875;336.71380615234375;-4.257579803466797;0.020187320187687874;35;31;23;19;11;4;-7;-25;-15;-6;19;33;1;5;0;0;0;0;49.95000076293945;0.0;0.0;0.0;0.0;21.700000762939453;0.0;0.0;0.0;0.0;257;0;0;0;0;0.008977598510682583;0.29499998688697815;1;22.57762908935547;0.007527881767600775;-4.9573059186514e-06;2.0113100074325985e-09;-3.0081999716734253e-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.036190032958984;1;100.0;0.0;19;3;2;2;0.12800000607967377;0.722000002861023;2;27-11-25;;20006.220703125;M
279;MANSO;278;1;339;0;0;4386.0;7337.0;4386.0;4386.0;278.0;287.0;279.9700012207031;-0.010212000459432602;3.925400051230099e-06;-4.766900207897606e-10;2.0331999294907407e-14;596505.0;-5893.37890625;17.684389114379883;-0.00960196927189827;-1.9806289856205694e-05;29;28;41;34;45;61;69;100;49;24;22;41;1;4;0;0;0;0;52.5;0.0;0.0;0.0;0.0;59.400001525878906;0.0;0.0;0.0;0.0;103;0;0;0;0;0.00859779678285122;0.4880000054836273;1;223.8979949951172;0.004570427816361189;-4.203010064429691e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;224.70953369140625;1;100.0;0.0;37;2;1;2;1.0049999952316284;2.7880001068115234;2;27-11-25;;7337.0;M
280;SAMUEL;279;1;37;0;0;943.22998046875;3493.43994140625;943.22998046875;943.22998046875;80.0;87.4000015258789;70.98963165283203;0.013848730362951756;-5.624763161904411e-06;1.226450052627115e-09;-1.0480779791136388e-13;-1999076.0;97644.1796875;-1785.958984375;14.491629600524902;-0.04399145022034645;32;13;8;12;15;-14;0;24;10;-3;-17;39;1;5;0;0;0;0;43.349998474121094;0.0;0.0;0.0;0.0;28.5;0.0;0.0;0.0;0.0;170;0;0;0;0;0.00893242284655571;0.23999999463558197;1;51.552398681640625;0.012994010001420975;-5.904831141378963e-06;1.8380700295139718e-09;-2.9525318821777e-13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.58232879638672;1;100.0;0.0;9;1;2;2;0.24300000071525574;1.9320000410079956;2;27-11-25;;3493.43994140625;M
281;COARACY NUNE;280;4;37;284;0;24.56999969482422;138.8000030517578;24.56999969482422;24.56999969482422;35.13999938964844;42.13999938964844;30.557880401611328;0.2513999938964844;-0.0031571160070598125;2.2472129785455763e-05;-6.083823222979845e-08;-5104.1337890625;572.7716064453125;-24.163829803466797;0.4530707001686096;-0.003172348951920867;60;49;38;19;-4;-20;-31;-41;-32;-9;22;46;2;2;1;0;0;0;24.0;30.0;0.0;0.0;0.0;21.899999618530273;21.899999618530273;0.0;0.0;0.0;123;154;0;0;0;0.008917979896068573;0.3199999928474426;1;21.306049346923828;-0.00018372750491835177;6.690951977361692e-06;-8.326797917845852e-09;5.263421209295016e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.600093841552734;1;100.0;0.0;43;2;2;2;1.8079999685287476;1.0859999656677246;2;27-11-25;;135.3800048828125;D
282;PONTE PEDRA;281;1;24;0;0;199.0;199.0;199.0;199.0;396.0;396.0;395.0966491699219;0.0;0.0;0.0;0.0;19.100000381469727;0.0;0.0;0.0;0.0;16;11;20;27;55;51;48;61;67;-1;-10;9;1;3;0;0;0;0;58.70000076293945;0.0;0.0;0.0;0.0;243.4499969482422;0.0;0.0;0.0;0.0;26;0;0;0;0;0.009167689830064774;2.5199999809265137;1;147.35000610351562;0.02464599907398224;-6.665098771918565e-05;9.443697734923262e-08;-4.823700119893637e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;151.450927734375;1;100.0;0.0;28;3;1;2;0.1720000058412552;2.6559998989105225;2;27-11-25;;92.55999755859375;D
283;OLHO DAGUA;282;1;130;34;0;480.0;480.0;480.0;480.0;490.0;490.0;490.0;0.0;0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;13;7;23;41;64;70;70;71;69;19;8;25;1;2;0;0;0;0;16.5;0.0;0.0;0.0;0.0;50.900001525878906;0.0;0.0;0.0;0.0;37;0;0;0;0;0.008829000405967236;1.659999966621399;1;436.5820007324219;0.05891634151339531;-0.0004687294131144881;1.7708259747450938e-06;-2.4228969941475498e-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;439.0299987792969;1;100.0;0.0;27;2;1;2;2.3329999446868896;6.861000061035156;2;27-11-25;;480.0;D
284;STA CLARA MG;283;1;76;0;0;146.0;146.0;146.0;146.0;86.0;86.0;85.72753143310547;0.0;0.0;0.0;0.0;7.599998950958252;0.0;0.0;0.0;0.0;-25;-8;30;53;61;59;40;15;18;10;-8;-9;1;3;0;0;0;0;20.0;0.0;0.0;0.0;0.0;52.599998474121094;0.0;0.0;0.0;0.0;44;0;0;0;0;0.00871238112449646;0.5989999771118164;1;31.813690185546875;0.009513519704341888;-9.871239853964653e-06;7.3871579964190914e-09;-2.07413903760556e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.539615631103516;1;100.0;0.0;5;2;1;2;1.125;1.6610000133514404;2;27-11-25;;148.39776611328125;D
285;FERREIRA GOM;297;4;239;0;0;137.30999755859375;137.30999755859375;137.30999755859375;137.30999755859375;21.299999237060547;21.299999237060547;7.650710105895996;0.18910850584506989;-0.0011325279483571649;4.477173206396401e-06;-7.188100781263529e-09;22.7452392578125;-4.5993452072143555;0.3983573019504547;-0.012124890461564064;0.00014273650594986975;57;42;30;12;-8;-24;-26;-28;-16;6;30;48;1;3;0;0;0;0;84.0;0.0;0.0;0.0;0.0;16.219999313354492;0.0;0.0;0.0;0.0;579;0;0;0;0;0.008937408216297626;0.2029999941587448;1;1.764870047569275;0.0012471299851313233;-1.4679599757982942e-07;1.302410002762544e-11;-4.58892010575838e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5023906230926514;1;100.0;0.0;43;2;2;2;6.841000080108643;1.527999997138977;2;27-11-25;;123.30818176269531;D
286;JIRAU;285;1;236;287;0;1249.8299560546875;2746.699951171875;1249.8299560546875;1249.8299560546875;82.5;90.0;66.35478973388672;0.020687220618128777;-8.28285192255862e-06;1.9225439018555335e-09;-1.844835048614435e-13;-78803.84375;2902.4609375;-35.69900894165039;0.14685019850730896;0.0;-80;-67;-93;-81;-74;-29;11;41;-25;-82;-66;-81;1;50;0;0;0;0;75.0;0.0;0.0;0.0;0.0;15.199999809265137;0.0;0.0;0.0;0.0;544;0;0;0;0;0.009065285325050354;0.15700000524520874;2;70.5;6.6244660956726875e-06;4.653505136786862e-09;-7.061837009256222e-14;3.694995116759061e-19;71.26332092285156;3.1764141112944344e-06;4.06621003534724e-09;-5.774100273435445e-14;2.904580097494601e-19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.5;71.30000305175781;0.0;0.0;0.0;0.0;72.76899719238281;1;100.0;0.0;1386;30;2;2;0.8119999766349792;0.10999999940395355;2;27-11-25;;2746.699951171875;D
287;STO ANT JARI;290;4;240;0;0;104.61000061035156;133.38999938964844;104.61000061035156;104.61000061035156;29.100000381469727;30.0;13.92494010925293;0.35946908593177795;-0.0034501170739531517;1.6448369933641516e-05;-3.0087861091487866e-08;-51560.30078125;5115.73291015625;-169.1999969482422;1.8666670322418213;0.0;48;41;38;17;-9;-21;-27;-34;-23;-12;18;29;1;3;0;0;0;0;129.85000610351562;0.0;0.0;0.0;0.0;24.399999618530273;0.0;0.0;0.0;0.0;593;0;0;0;0;0.008979961276054382;0.2930000126361847;1;1.5122209787368774;0.0014414360048249364;1.7108380490071795e-08;-1.0595209605501754e-11;5.895831062878681e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9150009155273438;1;100.0;0.0;33;2;2;2;4.861999988555908;10.553000450134277;2;27-11-25;;133.085205078125;D
288;STO ANTONIO;287;1;218;0;0;2077.300048828125;2282.800048828125;2077.300048828125;2077.300048828125;70.5;71.30000305175781;54.71656036376953;0.020408129319548607;-1.3841519830748439e-05;5.245722967117672e-09;-7.466877051560961e-13;637756.625;-39362.3515625;908.773681640625;-9.304537773132324;0.03566553816199303;-80;-67;-93;-81;-74;-29;11;41;-25;-82;-66;-81;2;24;26;0;0;0;73.29000091552734;69.58999633789062;0.0;0.0;0.0;13.899999618530273;13.899999618530273;0.0;0.0;0.0;598;568;0;0;0;0.008818557485938072;0.13500000536441803;1;43.877620697021484;0.0007642296841368079;-1.7218800607565754e-08;2.7514440920951844e-13;-1.9636878967120977e-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;53.145999908447266;1;100.0;0.0;1407;34;2;2;0.12800000607967377;0.5019999742507935;2;27-11-25;;2282.800048828125;D
289;BELO MONTE;300;4;334;0;0;1770.9300537109375;2276.2900390625;2276.2900390625;2276.2900390625;95.5;97.0;86.96391296386719;0.007354716770350933;-2.0559209588100202e-06;4.1561071251194903e-10;-3.555571906777716e-14;-305599.6875;14220.5400390625;-247.110595703125;1.8986929655075073;-0.005436055827885866;20;17;8;1;-8;-13;-20;-20;-4;18;41;34;1;18;0;0;0;0;611.1110229492188;0.0;0.0;0.0;0.0;86.9000015258789;0.0;0.0;0.0;0.0;771;0;0;0;0;0.009119000285863876;1.6100000143051147;1;2.8393020629882812;0.00011057760275434703;9.494450559088818e-09;-3.608392881368494e-13;3.8877720400563816e-18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.630000114440918;1;100.0;0.0;0;8;1;2;0.38999998569488525;0.09700000286102295;2;27-11-25;;2276.2900390625;D
290;ITUMIRIM;289;1;127;290;0;319.0;319.0;319.0;319.0;680.0;680.0;680.0;0.0;0.0;0.0;0.0;54.59999084472656;0.0;0.0;0.0;0.0;12;4;23;36;55;61;66;79;71;27;21;27;1;2;0;0;0;0;25.0;0.0;0.0;0.0;0.0;90.88999938964844;0.0;0.0;0.0;0.0;31;0;0;0;0;0.008829000405967236;5.820000171661377;1;577.8389282226562;0.23867900669574738;-0.004711769986897707;4.619409082806669e-05;-1.698320062359926e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;583.2000122070312;1;100.0;0.0;18;2;1;2;2.3329999446868896;6.861000061035156;2;27-11-25;;319.0;D
291;ESPORA;99;1;335;282;0;71.0;209.0;71.0;71.0;576.5;583.5;559.1337890625;0.39964500069618225;-0.00278485007584095;9.257429155695718e-06;-1.1540000066645462e-08;-10840.7998046875;64.99698638916016;-0.09142404794692993;-4.833849015994929e-05;1.1797700238957987e-07;10;5;24;37;55;61;64;75;71;25;19;28;1;3;0;0;0;0;10.666999816894531;0.0;0.0;0.0;0.0;50.70000076293945;0.0;0.0;0.0;0.0;24;0;0;0;0;0.008731000125408173;5.199999809265137;1;527.0120239257812;0.06703507900238037;-0.0004075388133060187;9.412499935024243e-07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;530.9121704101562;1;100.0;0.0;22;2;2;2;8.833999633789062;3.430999994277954;2;27-11-25;;209.0;M
292;FICT.SERRA M;270;4;339;292;0;11150.0;54400.0;11150.0;11150.0;417.29998779296875;460.0;391.40478515625;0.002772160107269883;-4.35724984981789e-08;2.903039950357539e-13;0.0;159666.0;-986.244873046875;1.9499399662017822;-0.0012001499999314547;0.0;27;8;16;26;52;70;85;93;105;60;45;36;1;0;0;0;0;0;425.0;0.0;0.0;0.0;0.0;117.19999694824219;0.0;0.0;0.0;0.0;399;0;0;0;0;0.0;1.253999948501587;1;332.79791259765625;0.0013429699465632439;8.819557706374326e-08;-1.6276690065208932e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;334.96826171875;1;100.0;0.0;91;2;1;2;0.0;0.0;2;27-11-25;;54400.0;M
293;FICT.CANA BR;191;4;24;306;0;2300.0;2300.0;2300.0;2300.0;330.0;333.0;332.5528259277344;0.0;0.0;0.0;0.0;138.6999969482422;0.0;0.0;0.0;0.0;31;8;18;27;49;62;71;80;97;60;47;36;1;0;0;0;0;0;150.0;0.0;0.0;0.0;0.0;43.599998474121094;0.0;0.0;0.0;0.0;388;0;0;0;0;0.0;1.0369999408721924;1;284.1098937988281;0.004425595980137587;-7.807599899933848e-07;6.616598935416107e-11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;287.9159851074219;0;100.0;0.0;99;2;1;2;0.0;0.0;2;27-11-25;;2237.786865234375;D
294;;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0;0;0;0.0;0.0;0;;;0.0;
295;FICT.QUEIMAD;158;3;18;169;0;95.25;557.0;95.25;95.25;811.0;829.0;801.7885131835938;0.11423339694738388;-0.00019770119979511946;1.4418300509078108e-07;-2.488779006274432e-17;-7222561.0;26548.240234375;-32.52922058105469;0.013286369852721691;0.0;21;4;21;33;59;70;77;79;80;51;17;51;1;0;0;0;0;0;35.0;0.0;0.0;0.0;0.0;168.10000610351562;0.0;0.0;0.0;0.0;23;0;0;0;0;0.0;2.4649999141693115;1;636.2000122070312;0.030729999765753746;-0.00015531000099144876;5.084739882477152e-07;-6.098658800191004e-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;638.4089965820312;0;100.0;0.0;4;2;1;2;0.0;0.0;2;27-11-25;;557.0;M
296;FICT.TRES MA;156;3;18;169;0;4250.0;19528.0;4250.0;4250.0;549.2000122070312;572.5;530.331787109375;0.0060759601183235645;-4.836149969378312e-07;2.203479065876479e-11;-3.846579901389119e-16;12075000.0;-89343.6875;247.98899841308594;-0.30608901381492615;0.00014177500270307064;-1;-2;28;47;61;61;58;49;49;35;21;22;1;0;0;0;0;0;66.0;0.0;0.0;0.0;0.0;50.20000076293945;0.0;0.0;0.0;0.0;151;0;0;0;0;0.0;0.597000002861023;1;514.6558227539062;0.001606859965249896;-2.552750117956748e-07;2.885479008507552e-11;-1.1797799938251404e-15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;515.9134521484375;1;100.0;0.0;27;4;2;2;0.0;0.0;2;27-11-25;;19528.0;M
297;;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0;0;0;0.0;0.0;0;;;0.0;
298;;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0;0;0;0.0;0.0;0;;;0.0;
299;FICT.IRAPE;255;3;18;307;0;2267.93994140625;5963.919921875;2267.93994140625;2267.93994140625;470.79998779296875;510.0;414.76910400390625;0.03533041104674339;-5.884824986424064e-06;5.821388926463555e-10;-2.3433999966210317e-14;4771.56005859375;-22.202199935913086;0.023638799786567688;1.3624599887407385e-05;-1.8729000572648147e-08;-18;3;29;49;65;86;111;119;96;54;20;-8;1;0;0;0;0;0;133.0;0.0;0.0;0.0;0.0;166.39999389648438;0.0;0.0;0.0;0.0;92;0;0;0;0;0.0;2.0;1;328.2200012207031;0.02197209931910038;-2.4762999601080082e-05;1.3885499861032713e-08;-2.9202799033123394e-12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.8905029296875;1;100.0;0.0;4;3;1;2;0.0;0.0;2;27-11-25;;5963.919921875;M
300;FICT.COUTO M;187;4;124;273;0;70.98999786376953;70.98999786376953;70.98999786376953;70.98999786376953;623.0;623.0;623.0;0.0;0.0;0.0;0.0;9.239999771118164;0.0;0.0;0.0;0.0;12;-5;13;25;44;58;66;77;75;25;22;24;1;0;0;0;0;0;37.5;0.0;0.0;0.0;0.0;145.0;0.0;0.0;0.0;0.0;29;0;0;0;0;0.0;1.7000000476837158;1;467.5;0.04163774847984314;-4.3777919927379116e-05;3.247201902922825e-07;-1.4059120534426484e-09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;471.29998779296875;0;100.0;0.0;36;3;1;2;0.0;0.0;2;27-11-25;;70.98999786376953;D
301;;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0;0;0;0;0.0;0.0;0;;;0.0;
302;FICT.SAO JER;58;1;186;61;0;1617.0;2045.0;1617.0;1617.0;508.0;515.0;467.9028015136719;0.03147270157933235;-4.128219188714866e-06;0.0;0.0;12206.099609375;-71.25739288330078;0.13673299551010132;-8.57142877066508e-05;0.0;16;23;44;65;77;70;55;42;35;8;-7;19;1;0;0;0;0;0;165.0;0.0;0.0;0.0;0.0;83.30000305175781;0.0;0.0;0.0;0.0;227;0;0;0;0;0.0;1.0;1;423.5138854980469;0.004520148038864136;-1.0742900258264854e-06;1.998479992604274e-10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;425.29998779296875;1;100.0;0.0;35;2;1;2;0.0;0.0;2;27-11-25;;2045.0;M
303;FICT.LAJEADO;273;4;86;267;0;4940.0;4940.0;4940.0;4940.0;212.0;212.0;211.99266052246094;0.0;0.0;0.0;0.0;626.0;0.0;0.0;0.0;0.0;12;7;9;3;15;42;66;78;79;48;26;30;1;0;0;0;0;0;180.5;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;689;0;0;0;0;0.0;0.4259999990463257;1;171.36599731445312;0.0024155001156032085;-1.3583199631739262e-07;4.475900119288445e-12;-5.73840998963147e-17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;174.89654541015625;1;100.0;0.0;194;3;2;2;0.0;0.0;2;27-11-25;;5003.06005859375;D
304;FICT.PEIXE A;257;4;19;302;0;2212.699951171875;2741.0;2212.699951171875;2212.699951171875;261.0;263.0;239.28179931640625;0.029156699776649475;-1.8020900824922137e-05;5.657203150377654e-09;-6.608959798697078e-13;-583919.6875;7064.89501953125;-28.5102596282959;0.038379158824682236;0.0;24;6;11;7;34;53;61;71;93;60;41;35;1;0;0;0;0;0;166.25;0.0;0.0;0.0;0.0;26.350000381469727;0.0;0.0;0.0;0.0;698;0;0;0;0;0.0;0.4259999990463257;1;232.67990112304688;0.0019702028948813677;-2.4289070665872714e-07;1.931554048650863e-11;-5.888468758380265e-16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;235.27438354492188;1;100.0;0.0;150;2;2;2;0.0;0.0;2;27-11-25;;2741.0;M
305;ITIQUIRA I;259;1;322;305;0;5.0;5.0;5.0;5.0;412.0;412.0;411.989990234375;0.0;0.0;0.0;0.0;2.099998950958252;0.0;0.0;0.0;0.0;12;7;14;19;41;34;45;73;72;14;19;19;1;2;0;0;0;0;30.399999618530273;0.0;0.0;0.0;0.0;86.0999984741211;0.0;0.0;0.0;0.0;40;0;0;0;0;0.0087929368019104;4.2779998779296875;1;320.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.3135986328125;1;100.0;0.0;17;2;1;2;1.7979999780654907;1.534000039100647;2;27-11-25;;4.990087985992432;D
